T [s];X_acc [G];Y_acc [G];Z_acc [G];HX_acc [G];Pressure [Pa];Kalman pressure [Pa];Temperature [C];Vaxis [m/s];AltitudeFromPressure [m];AltitudeFromAcc [m];State;VelocityPressure [m/s];ParachuteFailureSenseCnt
2,03;5,47461368653422;0,0117733627667403;0,129506990434143;5,37404580152672;99351;99366;3,7;42,8;12,7;22,2;2;25,9;0;
2,04;5,32155997056659;0,0353200883002208;0,0824135393671818;5,37404580152672;99330;99361;3,4;43,3;13;22,7;2;30,5;0;
2,05;5,46284032376748;-0,0117733627667403;0,0824135393671818;5,37404580152672;99349;99357;3,4;43,7;13,3;23,1;2;24,7;0;
2,06;5,34510669610007;0,047093451066961;0,0353200883002208;5,37404580152672;99319;99351;3,4;44,1;13,6;23,5;2;31,6;0;
2,07;5,32155997056659;0,094186902133922;0,0117733627667403;5,37404580152672;99336;99347;3,7;44,6;13,9;23,9;2;26,3;0;
2,08;5,32155997056659;0,0588668138337013;0,047093451066961;5,37404580152672;99309;99342;3,7;45;14,2;24,4;2;32,4;0;
2,09;5,35688005886681;0;0,094186902133922;5,37404580152672;99315;99337;3,4;45,4;14,5;24,8;2;29,9;0;
2,1;5,40397350993377;0,0353200883002208;0,047093451066961;5,37404580152672;99315;99332;3,4;45,9;14,8;25,2;2;29;0;
2,11;5,42752023546726;0;0;5,37404580152672;99304;99327;3,4;46,3;15,1;25,7;2;30,9;0;
2,12;5,45106696100074;0,0235467255334805;0,0706401766004415;5,37404580152672;99336;99323;3,4;46,7;15,3;26,1;2;21,9;0;
2,13;5,48638704930096;0,0235467255334805;0,0824135393671818;5,37404580152672;99296;99318;3,4;47,2;15,6;26,6;2;31,4;0;
2,14;5,54525386313466;0,094186902133922;0,0824135393671818;5,37404580152672;99305;99314;3,4;47,6;15,9;27;2;28,1;0;
2,15;5,45106696100074;0,0824135393671818;0,0588668138337013;5,37404580152672;99277;99308;3,4;48,1;16,3;27,5;2;34,4;0;
2,16;5,60412067696836;-0,0235467255334805;0,094186902133922;5,37404580152672;99303;99304;3,7;48,5;16,5;28;2;26,8;0;
2,17;5,40397350993377;0,0235467255334805;0,0824135393671818;5,37404580152672;99282;99299;3,4;49;16,8;28,4;2;31,3;0;
2,18;5,40397350993377;0,0235467255334805;0,094186902133922;5,37404580152672;99291;99294;3,7;49,4;17,1;28,9;2;28,1;0;
2,19;5,39220014716703;0;0,094186902133922;5,37404580152672;99309;99291;3,7;49,8;17,3;29,4;2;22,7;0;
2,2;5,35688005886681;0,0117733627667403;-0,0235467255334805;5,37404580152672;99264;99286;3,4;50,3;17,7;29,8;2;33,4;0;
2,21;5,41574687270052;0,047093451066961;0,047093451066961;5,37404580152672;99252;99280;3,4;50,7;18;30,3;2;35,4;0;
2,22;5,41574687270052;-0,0117733627667403;0,105960264900662;5,37404580152672;99275;99276;3,4;51,1;18,3;30,8;2;28,5;0;
2,23;5,30978660779985;0;0,0117733627667403;5,37404580152672;99279;99272;3,4;51,6;18,6;31,3;2;26,7;0;
2,24;5,50993377483444;0,117733627667403;0,0117733627667403;5,37404580152672;99255;99267;3,7;52;18,9;31,8;2;32;0;
2,25;5,36865342163355;0,105960264900662;0,0353200883002208;5,37404580152672;99249;99262;3,7;52,5;19,2;32,3;2;32,5;0;
2,26;5,40397350993377;0,0235467255334805;-0,0117733627667403;5,37404580152672;99241;99257;3,4;52,9;19,6;32,8;2;33,6;0;
2,27;5,439293598234;0;-0,0117733627667403;5,37404580152672;99270;99253;3,7;53,3;19,8;33,3;2;25,2;0;
2,28;5,23914643119941;0,094186902133922;0,047093451066961;5,37404580152672;99262;99250;3,7;53,8;20,1;33,8;2;26,5;0;
2,29;5,38042678440029;0,094186902133922;0,0353200883002208;5,37404580152672;99230;99245;3,4;54,2;20,4;34,4;2;33,8;0;
2,3;5,50993377483444;0,0353200883002208;-0,0353200883002208;5,37404580152672;99218;99239;3,7;54,6;20,8;34,9;2;35,8;0;
2,31;5,30978660779985;0,0353200883002208;0,0353200883002208;5,37404580152672;99215;99234;3,4;55,1;21,1;35,4;2;35,5;0;
2,32;5,35688005886681;0;-0,0117733627667403;5,37404580152672;99224;99229;3,4;55,5;21,5;35,9;2;32,2;0;
2,33;5,20382634289919;0,0117733627667403;-0,0235467255334805;5,37404580152672;99220;99225;3,7;55,9;21,8;36,5;2;32,2;0;
2,34;5,7924944812362;-0,0588668138337013;-0,0588668138337013;5,37404580152672;99230;99221;3,7;56,4;22,1;37;2;28,7;0;
2,35;5,20382634289919;0,047093451066961;0,0824135393671818;5,37404580152672;99206;99216;3,7;56,8;22,4;37,5;2;33,9;0;
2,36;5,28623988226637;0,0706401766004415;-0,0353200883002208;5,37404580152672;99191;99210;3,7;57,2;22,8;38,1;2;36,7;0;
2,37;5,74540103016924;0,047093451066961;-0,0706401766004415;5,37404580152672;99192;99205;3,4;57,7;23,1;38,6;2;35,4;0;
2,38;5,14495952906549;-0,0117733627667403;-0,0353200883002208;5,37404580152672;99176;99200;3,7;58,1;23,5;39,2;2;38,4;0;
2,39;5,58057395143488;-0,0706401766004415;0,0117733627667403;5,37404580152672;99177;99194;3,7;58,6;23,9;39,8;2;37;0;
2,4;5,27446651949963;-0,0353200883002208;-0,0588668138337013;5,37404580152672;99170;99189;3,4;59;24,3;40,3;2;37,6;0;
2,41;5,36865342163355;-0,0117733627667403;-0,0588668138337013;5,37404580152672;99148;99183;3,4;59,4;24,7;40,9;2;42,1;0;
2,42;5,52170713760118;-0,0235467255334805;0,0117733627667403;5,37404580152672;99152;99177;3,7;59,9;25,1;41,5;2;39,8;0;
2,43;5,15673289183223;-0,0588668138337013;-0,0824135393671818;5,37404580152672;99147;99171;3,4;60,3;25,5;42;2;39,9;0;
2,44;5,59234731420162;0,0824135393671818;-0,200147167034584;5,37404580152672;99123;99164;3,4;60,7;25,9;42,6;2;44,8;0;
2,45;5,08609271523179;0,0824135393671818;-0,0117733627667403;5,37404580152672;99113;99157;3,7;61,1;26,4;43,2;2;46;0;
2,46;5,65121412803532;0,0588668138337013;-0,0235467255334805;5,37404580152672;99123;99151;3,4;61,6;26,8;43,8;2;42,1;0;
2,47;5,7336276674025;-0,0235467255334805;-0,0824135393671818;5,12977099236641;99092;99144;3,4;62,1;27,3;44,4;2;48,7;0;
2,48;5,10963944076527;0;-0,105960264900662;5,37404580152672;99107;99137;3,4;62,5;27,7;45;2;43,4;0;
2,49;5,81604120676968;0;-0,047093451066961;5,37404580152672;99112;99131;3,4;63;28,1;45,6;2;40,8;0;
2,5;4,94481236203091;-0,0117733627667403;-0,0588668138337013;5,37404580152672;99102;99125;3,4;63,4;28,6;46,2;2;42,1;0;
2,51;5,63944076526858;0,047093451066961;-0,117733627667403;5,12977099236641;99105;99119;3,4;63,8;29;46,8;2;40,1;0;
2,52;4,96835908756439;0,0235467255334805;-0,105960264900662;5,12977099236641;99091;99113;3,7;64,2;29,4;47,4;2;42,5;0;
2,53;5,93377483443709;-0,0706401766004415;-0,164827078734364;5,37404580152672;99083;99106;3,7;64,7;29,8;48;2;43,2;0;
2,54;4,75643855776306;0,0235467255334805;-0,176600441501104;5,37404580152672;99075;99100;3,4;65,1;30,3;48,6;2;44;0;
2,55;5,75717439293598;0,0706401766004415;-0,235467255334805;5,12977099236641;99071;99093;3,4;65,5;30,7;49,2;2;43,7;0;
2,56;5,07431935246505;0,0235467255334805;-0,129506990434143;5,12977099236641;99067;99087;3,4;65,9;31,1;49,9;2;43,4;0;
2,57;5,56880058866814;0,0353200883002208;-0,117733627667403;5,12977099236641;99056;99080;3,7;66,4;31,6;50,5;2;44,9;0;
2,58;5,00367917586461;0,0235467255334805;-0,0706401766004415;5,12977099236641;99052;99074;3,4;66,8;32;51,1;2;44,5;0;
2,59;5,65121412803532;0,047093451066961;-0,129506990434143;5,12977099236641;99073;99068;3,4;67,3;32,4;51,8;2;37,9;0;
2,6;5,14495952906549;0,200147167034584;-0,188373804267844;5,12977099236641;99049;99062;3,4;67,7;32,8;52,4;2;42,8;0;
2,61;5,41574687270052;0,129506990434143;-0,117733627667403;5,12977099236641;99040;99056;3,4;68,1;33,3;53,1;2;43,8;0;
2,62;5,34510669610007;0,0235467255334805;-0,141280353200883;5,12977099236641;99058;99051;3,4;68,5;33,7;53,7;2;37,9;0;
2,63;5,22737306843267;-0,0117733627667403;-0,176600441501104;5,12977099236641;99037;99045;3,4;69;34,1;54,4;2;42,1;0;
2,64;5,60412067696836;0,0353200883002208;-0,200147167034584;5,12977099236641;99037;99039;3,7;69,4;34,5;55;2;40,9;0;
2,65;4,90949227373068;-0,0588668138337013;-0,164827078734364;5,12977099236641;99036;99033;3,4;69,8;34,9;55,7;2;39,9;0;
2,66;5,71008094186902;-0,0706401766004415;-0,200147167034584;5,12977099236641;99031;99028;3,7;70,3;35,3;56,3;2;40;0;
2,67;5,14495952906549;-0,0353200883002208;-0,259013980868285;5,12977099236641;98987;99020;3,7;70,7;35,8;57;2;50;0;
2,68;4,94481236203091;-0,105960264900662;-0,211920529801325;5,12977099236641;99012;99015;3,7;71,1;36,2;57,7;2;42,1;0;
2,69;5,52170713760118;0,047093451066961;-0,235467255334805;5,12977099236641;99012;99009;3,9;71,5;36,6;58,4;2;40,8;0;
2,7;5,54525386313466;0,047093451066961;-0,247240618101545;5,12977099236641;98989;99003;3,4;72;37,1;59,1;2;45,5;0;
2,71;5,01545253863135;-0,105960264900662;-0,141280353200883;5,12977099236641;98987;98996;3,4;72,4;37,5;59,7;2;44,6;0;
2,72;4,99190581309787;-0,0117733627667403;-0,247240618101545;5,12977099236641;99000;98991;3,7;72,8;37,9;60,4;2;40;0;
2,73;5,71008094186902;0,094186902133922;-0,306107431935246;5,12977099236641;98953;98984;3,4;73,2;38,4;61,1;2;50,7;0;
2,74;4,89771891096394;-0,0117733627667403;-0,164827078734364;5,12977099236641;98981;98978;3,7;73,6;38,9;61,8;2;42,1;0;
2,75;5,6158940397351;-0,0353200883002208;-0,247240618101545;5,12977099236641;98959;98972;3,4;74,1;39,3;62,5;2;46,4;0;
2,76;5,78072111846946;-0,153053715967623;-0,294334069168506;5,12977099236641;98983;98967;3,7;74,6;39,7;63,2;2;38,9;0;
2,77;4,85062545989698;-0,0588668138337013;-0,129506990434143;5,12977099236641;98935;98960;3,7;74,9;40,2;63,9;2;50;0;
2,78;4,8859455481972;0;-0,117733627667403;5,12977099236641;98959;98954;3,4;75,3;40,6;64,6;2;42,3;0;
2,79;5,62766740250184;0,0353200883002208;-0,223693892568065;5,12977099236641;98938;98948;3,7;75,8;41,1;65,4;2;46,4;0;
2,8;5,50993377483444;0,0117733627667403;-0,141280353200883;5,12977099236641;98938;98942;3,7;76,2;41,5;66,1;2;45;0;
2,81;5,26269315673289;-0,105960264900662;-0,188373804267844;5,12977099236641;98929;98936;3,4;76,7;42;66,8;2;46;0;
2,82;4,86239882266372;-0,200147167034584;-0,0588668138337013;5,12977099236641;98889;98928;3,7;77;42,6;67,5;2;54,8;0;
2,83;4,75643855776306;-0,117733627667403;-0,0117733627667403;5,12977099236641;98917;98922;3,4;77,4;43;68,3;2;46;0;
2,84;5,63944076526858;0,0353200883002208;-0,141280353200883;5,12977099236641;98880;98914;3,7;77,9;43,6;69;2;54;0;
2,85;5,33333333333333;-0,0235467255334805;-0,223693892568065;5,12977099236641;98876;98907;3,4;78,3;44,1;69,8;2;53,4;0;
2,86;4,7093451066961;0,0706401766004415;-0,188373804267844;5,12977099236641;98863;98899;3,4;78,7;44,6;70,5;2;55,1;0;
2,87;5,14495952906549;0,0706401766004415;-0,0588668138337013;5,12977099236641;98835;98890;3,7;79,1;45,3;71,2;2;60,6;0;
2,88;5,74540103016924;-0,094186902133922;-0,0353200883002208;5,12977099236641;98853;98883;3,4;79,6;45,8;72;2;54,2;0;
2,89;5,07431935246505;0,047093451066961;-0,129506990434143;5,12977099236641;98853;98875;3,7;80;46,3;72,8;2;52,6;0;
2,9;4,68579838116262;-0,129506990434143;0,0353200883002208;5,12977099236641;98842;98868;3,4;80,3;46,9;73,5;2;53,8;0;
2,91;5,13318616629875;-0,200147167034584;0,105960264900662;4,88549618320611;98816;98859;3,4;80,7;47,4;74,3;2;58,8;0;
2,92;5,6747608535688;-0,0235467255334805;-0,047093451066961;5,12977099236641;98813;98851;3,7;81,2;48;75;2;57,8;0;
2,93;5,26269315673289;-0,0706401766004415;-0,0117733627667403;4,88549618320611;98808;98843;3,4;81,6;48,6;75,8;2;57,4;0;
2,94;4,66225165562914;-0,129506990434143;-0,0824135393671818;4,88549618320611;98788;98834;3,4;82;49,2;76,6;2;60,7;0;
2,95;5,06254598969831;-0,0588668138337013;-0,0353200883002208;5,12977099236641;98793;98826;3,4;82,4;49,8;77,4;2;57,6;0;
2,96;5,47461368653422;-0,0353200883002208;0,0353200883002208;5,12977099236641;98795;98818;3,4;82,8;50,3;78,2;2;55,4;0;
2,97;5,76894775570272;-0,105960264900662;-0,188373804267844;5,12977099236641;98806;98811;3,4;83,3;50,8;78,9;2;50,9;0;
2,98;5,36865342163355;-0,129506990434143;-0,164827078734364;4,88549618320611;98774;98803;3,4;83,7;51,4;79,7;2;57,6;0;
2,99;5,18027961736571;-0,0353200883002208;-0,0824135393671818;5,12977099236641;98757;98794;3,7;84,2;52;80,5;2;60,2;0;
3;4,68579838116262;-0,0588668138337013;-0,117733627667403;5,12977099236641;98771;98787;3,4;84,5;52,6;81,3;2;54,8;0;
3,01;4,60338484179544;-0,094186902133922;0,0235467255334805;4,88549618320611;98740;98778;3,4;84,9;53,2;82,1;2;61;0;
3,02;4,66225165562914;-0,176600441501104;0,105960264900662;4,88549618320611;98755;98770;3,7;85,3;53,7;82,9;2;55,4;0;
3,03;4,54451802796174;-0,306107431935246;0,176600441501104;4,88549618320611;98756;98763;3,7;85,6;54,3;83,7;2;53,5;0;
3,04;4,67402501839588;-0,0824135393671818;0,0235467255334805;4,88549618320611;98726;98754;3,7;86;54,9;84,5;2;59,5;0;
3,05;3,0139808682855;0,094186902133922;-0,0353200883002208;4,6412213740458;98734;98746;3,4;86,2;55,4;85,4;2;55,7;0;
3,06;2,09565857247976;0,211920529801325;-0,0588668138337013;1,70992366412214;98676;98736;3,4;86,3;56,1;86,2;2;68,8;0;
3,07;2,03679175864606;0,223693892568065;0,0117733627667403;1,70992366412214;98691;98727;3,4;86,4;56,7;87;2;62,9;0;
3,08;2,11920529801325;-0,0353200883002208;-0,0117733627667403;1,95419847328244;98667;98718;3,4;86,5;57,4;87,8;2;67,2;0;
3,09;2,09565857247976;0,235467255334805;0,176600441501104;1,70992366412214;98694;98709;3,4;86,6;58;88,6;2;58,2;0;
3,1;2,09565857247976;-0,0235467255334805;-0,153053715967623;1,70992366412214;98663;98700;3,4;86,7;58,6;89,4;2;64,4;0;
3,11;2,00147167034584;-0,164827078734364;-0,047093451066961;1,70992366412214;98657;98691;3,4;86,8;59,3;90,3;2;64;0;
3,12;2,82560706401766;-0,223693892568065;-0,047093451066961;1,95419847328244;98654;98682;3,4;87;59,9;91,1;2;62,8;0;
3,13;2,07211184694628;-0,047093451066961;-0,317880794701987;1,70992366412214;98638;98673;3,7;87,1;60,6;91,9;2;65;0;
3,14;1,96615158204562;0,0353200883002208;-0,259013980868285;1,95419847328244;98628;98663;3,7;87,2;61,2;92,7;2;65,6;0;
3,15;1,77777777777778;-0,329654157468727;-0,141280353200883;1,70992366412214;98621;98654;3,4;87,3;61,9;93,5;2;65,5;0;
3,16;2,43708609271523;-0,48270787343635;0,153053715967623;1,95419847328244;98618;98645;3,7;87,5;62,5;94,4;2;64,3;0;
3,17;2,29580573951435;-0,341427520235467;-0,117733627667403;1,95419847328244;98614;98636;3,7;87,6;63,2;95,2;2;63,3;0;
3,18;2,18984547461369;-0,317880794701987;-0,117733627667403;2,19847328244275;98582;98626;3,4;87,7;63,9;96;2;69,6;0;
3,19;2,23693892568065;-0,211920529801325;-0,141280353200883;2,19847328244275;98562;98615;3,4;87,9;64,6;96,8;2;72,6;0;
3,2;2,35467255334805;-0,494481236203091;-0,0117733627667403;2,19847328244275;98558;98605;3,4;88;65,3;97,7;2;71,5;0;
3,21;2,49595290654893;-0,423841059602649;-0,0588668138337013;2,19847328244275;98522;98593;3,4;88,1;66,1;98,5;2;78,5;0;
3,22;2,50772626931567;-0,694628403237675;-0,412067696835909;2,19847328244275;98523;98582;3,4;88,3;66,8;99,3;2;75,9;0;
3,23;2,02501839587932;-0,553348050036792;-0,0706401766004415;2,19847328244275;98546;98572;3,4;88,4;67,5;100,2;2;67,8;0;
3,24;2,22516556291391;-0,95364238410596;-0,141280353200883;1,95419847328244;98490;98561;3,4;88,5;68,3;101;2;80;0;
3,25;2,6607799852833;-0,94186902133922;-0,0824135393671818;2,44274809160305;98509;98550;3,7;88,7;69;101,8;2;72,8;0;
3,26;2,53127299484915;-0,718175128771155;-0,141280353200883;2,44274809160305;98484;98539;3,7;88,9;69,8;102,7;2;77;0;
3,27;2,70787343635026;-0,765268579838116;-0,282560706401766;2,44274809160305;98467;98527;3,4;89;70,6;103,5;2;79;0;
3,28;2,75496688741722;-1,04782928623988;-0,141280353200883;2,44274809160305;98469;98516;3,4;89,2;71,4;104,3;2;76,1;0;
3,29;2,7785136129507;-0,777041942604857;-0,176600441501104;2,44274809160305;98454;98504;3,7;89,4;72,1;105,2;2;77,7;0;
3,3;2,27225901398087;-0,94186902133922;-0,235467255334805;2,44274809160305;98439;98493;3,4;89,5;72,9;106;2;79,2;0;
3,31;2,84915378955114;-1,20088300220751;-0,200147167034584;2,68702290076336;98441;98481;3,7;89,7;73,7;106,9;2;76,3;0;
3,32;3,02575423105224;-1,13024282560706;-0,0588668138337013;2,68702290076336;98428;98470;3,7;89,9;74,5;107,7;2;77,3;0;
3,33;2,96688741721854;-0,871228844738778;-0,141280353200883;2,68702290076336;98412;98459;3,4;90,1;75,3;108,6;2;79,1;0;
3,34;2,36644591611479;-0,91832229580574;-0,164827078734364;2,44274809160305;98395;98447;3,4;90,2;76,1;109,4;2;81,1;0;
3,35;2,81383370125092;-1,24797645327447;-0,141280353200883;2,68702290076336;98414;98436;3,7;90,4;76,8;110,3;2;73,8;0;
3,36;3,08462104488595;-1,35393671817513;-0,153053715967623;2,93129770992366;98373;98424;3,4;90,6;77,6;111,1;2;82;0;
3,37;2,94334069168506;-0,91832229580574;-0,094186902133922;2,93129770992366;98380;98412;3,7;90,8;78,4;112;2;77,8;0;
3,38;2,97866077998528;-0,45916114790287;-0,129506990434143;2,68702290076336;98385;98402;3,7;91;79,2;112,8;2;74,2;0;
3,39;2,54304635761589;-0,741721854304636;0,0235467255334805;2,68702290076336;98343;98390;3,4;91,2;80;113,7;2;82,7;0;
3,4;2,82560706401766;-1,40103016924209;0,153053715967623;2,68702290076336;98340;98378;3,7;91,4;80,8;114,5;2;81;0;
3,41;3,10816777041943;-1,41280353200883;0,047093451066961;2,93129770992366;98356;98367;3,4;91,6;81,5;115,4;2;74,5;0;
3,42;3,24944812362031;-0,706401766004415;-0,0235467255334805;2,93129770992366;98345;98357;3,7;91,8;82,3;116,3;2;75;0;
3,43;3,30831493745401;-0,259013980868285;-0,094186902133922;3,17557251908397;98341;98346;3,4;92,1;83;117,1;2;73,8;0;
3,44;3,22590139808683;-0,388520971302428;0,0353200883002208;3,17557251908397;98346;98336;3,7;92,3;83,7;118;2;70,3;0;
3,45;3,15526122148639;-0,765268579838116;0,247240618101545;3,17557251908397;98311;98326;3,4;92,5;84,5;118,9;2;77,2;0;
3,46;3,22590139808683;-1,0242825607064;0,423841059602649;3,17557251908397;98340;98316;3,7;92,7;85,2;119,7;2;67,4;0;
3,47;3,17880794701987;-0,906548933038999;0,353200883002208;3,17557251908397;98324;98307;3,7;92,9;85,9;120,6;2;69,5;0;
3,48;3,26122148638705;-0,635761589403974;0,105960264900662;3,17557251908397;98320;98298;3,7;93,2;86,6;121,5;2;68,4;0;
3,49;3,39072847682119;-0,565121412803532;0,141280353200883;3,17557251908397;98301;98288;3,4;93,4;87,3;122,3;2;71,2;0;
3,5;3,35540838852097;-0,635761589403974;0,105960264900662;3,17557251908397;98294;98279;3,7;93,6;88;123,2;2;70,9;0;
3,51;3,40250183958793;-0,576894775570272;0,0706401766004415;3,17557251908397;98299;98270;3,7;93,9;88,7;124,1;2;67,5;0;
3,52;3,37895511405445;-0,44738778513613;0,0706401766004415;3,17557251908397;98297;98262;3,4;94,1;89,3;125;2;66;0;
3,53;3,33186166298749;-0,400294334069168;0,0353200883002208;3,41984732824427;98275;98253;3,4;94,4;90;125,9;2;69,6;0;
3,54;3,41427520235467;-0,353200883002208;0,117733627667403;3,41984732824427;98269;98244;3,7;94,6;90,7;126,8;2;69,1;0;
3,55;3,48491537895511;-0,317880794701987;0,164827078734364;3,41984732824427;98257;98235;3,7;94,9;91,4;127,6;2;70,1;0;
3,56;3,48491537895511;-0,294334069168506;0,164827078734364;3,41984732824427;98263;98227;3,4;95,1;92,1;128,5;2;66,4;0;
3,57;3,60264900662252;-0,270787343635026;0,0353200883002208;3,41984732824427;98271;98220;3,7;95,4;92,7;129,4;2;62,4;0;
3,58;3,53200883002208;-0,235467255334805;-0,0706401766004415;3,41984732824427;98249;98212;3,4;95,6;93,4;130,3;2;66,1;0;
3,59;3,60264900662252;0,047093451066961;-0,153053715967623;3,41984732824427;98266;98205;3,9;95,9;94;131,2;2;59,8;0;
3,6;3,59087564385578;-0,164827078734364;-0,047093451066961;3,41984732824427;98232;98197;3,4;96,1;94,6;132,1;2;66,7;0;
3,61;3,72038263428992;-0,153053715967623;0;3,41984732824427;98242;98190;3,4;96,4;95,2;133;2;62,1;0;
3,62;3,61442236938926;-0,105960264900662;-0,188373804267844;3,41984732824427;98177;98181;3,7;96,7;96;133,9;2;76,9;0;
3,63;3,66151582045622;-0,153053715967623;-0,270787343635026;3,41984732824427;98188;98172;3,4;96,9;96,7;134,8;2;71,8;0;
3,64;3,73215599705666;-0,141280353200883;-0,306107431935246;3,66412213740458;98192;98164;3,4;97,2;97,4;135,7;2;68,6;0;
3,65;3,70860927152318;-0,294334069168506;-0,317880794701987;3,66412213740458;98169;98156;3,4;97,5;98,1;136,7;2;72,5;0;
3,66;3,77924944812362;-0,211920529801325;-0,317880794701987;3,66412213740458;98156;98147;3,7;97,8;98,9;137,6;2;73,6;0;
3,67;3,75570272259014;-0,141280353200883;-0,353200883002208;3,66412213740458;98150;98138;3,4;98;99,6;138,5;2;72,9;0;
3,68;3,79102281089036;-0,0824135393671818;-0,412067696835909;3,66412213740458;98142;98130;3,4;98,3;100,3;139,4;2;72,8;0;
3,69;5,12141280353201;-0,306107431935246;-0,553348050036792;4,6412213740458;98134;98121;3,4;98,7;101,1;140,3;2;72,7;0;
3,7;4,95658572479764;-0,0235467255334805;-0,600441501103753;4,6412213740458;98084;98111;3,7;99,1;101,9;141,3;2;83,3;0;
3,71;4,54451802796174;-0,211920529801325;-0,435614422369389;4,6412213740458;98092;98101;3,7;99,5;102,7;142,2;2;78,7;0;
3,72;4,57983811626196;-0,117733627667403;-0,47093451066961;4,6412213740458;98085;98092;3,7;99,8;103,5;143,1;2;78,2;0;
3,73;4,72111846946284;-0,364974245768948;-0,45916114790287;4,6412213740458;98034;98081;3,7;100,2;104,4;144,1;2;88,9;0;
3,74;4,79175864606328;-0,45916114790287;-0,45916114790287;4,6412213740458;98054;98071;3,4;100,6;105,2;145;2;81,1;0;
3,75;4,85062545989698;-0,435614422369389;-0,623988226637233;4,6412213740458;98010;98059;3,4;101;106,1;145,9;2;90;0;
3,76;4,69757174392936;-0,506254598969831;-0,529801324503311;4,6412213740458;98010;98048;3,4;101,3;106,9;146,9;2;87,3;0;
3,77;4,72111846946284;-0,341427520235467;-0,553348050036792;4,6412213740458;98020;98038;3,7;101,7;107,8;147,8;2;82,1;0;
3,78;4,36791758646063;-0,329654157468727;-0,506254598969831;4,6412213740458;97996;98027;3,4;102,1;108,6;148,8;2;85,8;0;
3,79;4,43855776306107;-0,412067696835909;-0,388520971302428;4,3969465648855;97993;98016;3,4;102,4;109,5;149,8;2;84;0;
3,8;4,42678440029433;-0,341427520235467;-0,518027961736571;4,6412213740458;97983;98006;3,7;102,7;110,3;150,7;2;84;0;
3,81;4,40323767476085;-0,576894775570272;-0,44738778513613;4,6412213740458;97938;97993;3,4;103,1;111,2;151,7;2;93;0;
3,82;4,48565121412804;-0,565121412803532;-0,45916114790287;4,3969465648855;97940;97982;3,7;103,4;112,1;152,6;2;89,7;0;
3,83;4,80353200883002;-0,412067696835909;-0,388520971302428;4,6412213740458;97945;97971;3,4;103,8;113;153,6;2;85,8;0;
3,84;4,86239882266372;-0,247240618101545;-0,45916114790287;4,6412213740458;97946;97960;3,7;104,2;113,8;154,6;2;82,9;0;
3,85;4,5916114790287;-0,247240618101545;-0,270787343635026;4,3969465648855;97930;97950;3,4;104,6;114,7;155,6;2;84,5;0;
3,86;4,36791758646063;-0,341427520235467;-0,176600441501104;4,3969465648855;97928;97939;3,4;104,9;115,5;156,5;2;82,5;0;
3,87;4,56806475349522;-0,341427520235467;-0,211920529801325;4,3969465648855;97908;97928;3,4;105,2;116,3;157,5;2;85,2;0;
3,88;4,61515820456218;-0,506254598969831;-0,247240618101545;4,3969465648855;97920;97918;3,7;105,6;117,1;158,5;2;79,5;0;
3,89;4,79175864606328;-0,553348050036792;-0,105960264900662;4,3969465648855;97911;97908;3,7;106;117,9;159,5;2;79,5;0;
3,9;4,36791758646063;-0,423841059602649;-0,0706401766004415;4,3969465648855;97912;97899;3,4;106,3;118,7;160,5;2;76,8;0;
3,91;4,7093451066961;-0,282560706401766;-0,211920529801325;4,3969465648855;97889;97889;3,4;106,7;119,5;161,5;2;80,4;0;
3,92;4,54451802796174;-0,129506990434143;-0,282560706401766;4,3969465648855;97879;97879;3,7;107,1;120,3;162,5;2;80,6;0;
3,93;4,56806475349522;-0,306107431935246;-0,259013980868285;4,3969465648855;97879;97869;3,7;107,4;121,1;163,5;2;78,2;0;
3,94;4,79175864606328;-0,282560706401766;-0,188373804267844;4,3969465648855;97893;97861;3,7;107,8;121,8;164,5;2;72,2;0;
3,95;4,33259749816041;-0,188373804267844;-0,105960264900662;4,3969465648855;97841;97851;3,4;108,1;122,7;165,5;2;83,4;0;
3,96;4,7093451066961;-0,294334069168506;-0,0235467255334805;4,3969465648855;97872;97842;3,7;108,5;123,4;166,5;2;72,9;0;
3,97;4,57983811626196;-0,0353200883002208;-0,153053715967623;4,3969465648855;97826;97832;3,4;108,8;124,2;167,5;2;82,6;0;
